"Visits_Per_Station","PrimaryCareShortageArea","EDStations","Tot_ED_NmbVsts","UrbanRuralDesi","HospitalOwnership","year","CountyName","avgTotEDVsts","avgEdStationVisits"
11.0487804878049,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,11.0487804878049
11.0555555555556,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,11.0555555555556
11.25,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,11.25
11.25,"Yes",44,42673,"Urban","Government","2022","Orange",42673,11.25
11.2765957446809,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,11.2765957446809
11.2826086956522,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,11.2826086956522
11.3478260869565,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,11.3478260869565
11.3809523809524,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,11.3809523809524
11.4,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,11.4
11.4047619047619,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,11.4047619047619
11.4166666666667,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,11.4166666666667
11.4571428571429,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,11.4571428571429
11.5,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,11.5
11.5869565217391,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,11.5869565217391
11.6235294117647,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,11.6235294117647
11.6986301369863,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,11.6986301369863
11.7529411764706,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,11.7529411764706
11.9122807017544,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,11.9122807017544
11.9512195121951,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,11.9512195121951
12.0243902439024,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,12.0243902439024
12.0384615384615,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,12.0384615384615
12.0769230769231,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,12.0769230769231
12.1025641025641,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,12.1025641025641
12.1111111111111,"Yes",36,62048,"Urban","Nonprofit","2021","Los Angeles",62048,12.1111111111111
12.1232876712329,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,12.1232876712329
12.1413043478261,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,12.1413043478261
12.25,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,12.25
12.25,"Yes",12,32018,"Urban","Investor Owned","2023","Los Angeles",32018,12.25
12.275,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,12.275
12.3478260869565,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,12.3478260869565
12.3809523809524,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,12.3809523809524
12.421875,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,12.421875
12.4375,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,12.4375
12.452380952381,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,12.452380952381
12.5121951219512,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,12.5121951219512
12.6,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,12.6
12.640625,"Yes",64,45465,"Urban","Government","2023","Orange",45465,12.640625
12.6538461538462,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,12.6538461538462
12.6666666666667,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,12.6666666666667
12.6666666666667,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,12.6666666666667
12.6818181818182,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,12.6818181818182
12.6986301369863,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,12.6986301369863
12.7,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,12.7
12.7045454545455,"Yes",44,37922,"Urban","Government","2021","Orange",37922,12.7045454545455
12.7450980392157,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,12.7450980392157
12.7717391304348,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,12.7717391304348
12.7777777777778,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,12.7777777777778
12.8275862068966,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,12.8275862068966
12.875,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,12.875
12.8888888888889,"Yes",9,7628,"Urban","Government","2021","Sonoma",7628,12.8888888888889
12.9,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,12.9
12.9166666666667,"Yes",12,32018,"Urban","Investor Owned","2023","Los Angeles",32018,12.9166666666667
12.9310344827586,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,12.9310344827586
13,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,13
13.0322580645161,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,13.0322580645161
13.0689655172414,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,13.0689655172414
13.125,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,13.125
13.1923076923077,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,13.1923076923077
13.25,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,13.25
13.2631578947368,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,13.2631578947368
13.2777777777778,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,13.2777777777778
13.328125,"Yes",64,45465,"Urban","Government","2023","Orange",45465,13.328125
13.3333333333333,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,13.3333333333333
13.4390243902439,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,13.4390243902439
13.4912280701754,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,13.4912280701754
13.5263157894737,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,13.5263157894737
13.5277777777778,"Yes",36,62048,"Urban","Nonprofit","2021","Los Angeles",62048,13.5277777777778
13.5555555555556,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,13.5555555555556
13.6315789473684,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,13.6315789473684
13.695652173913,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,13.695652173913
13.8333333333333,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,13.8333333333333
13.85,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,13.85
13.8695652173913,"Yes",46,68844,"Urban","Nonprofit","2022","Los Angeles",68844,13.8695652173913
13.8888888888889,"Yes",9,7628,"Urban","Government","2021","Sonoma",7628,13.8888888888889
13.9,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,13.9
13.9090909090909,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,13.9090909090909
13.9230769230769,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,13.9230769230769
14.0217391304348,"Yes",46,72057,"Urban","Nonprofit","2023","Los Angeles",72057,14.0217391304348
14.047619047619,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,14.047619047619
14.1063829787234,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,14.1063829787234
14.1923076923077,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,14.1923076923077
14.24,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,14.24
14.25,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,14.25
14.25,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,14.25
14.3,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,14.3
14.3157894736842,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,14.3157894736842
14.4285714285714,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,14.4285714285714
14.4333333333333,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,14.4333333333333
14.5128205128205,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,14.5128205128205
14.5227272727273,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,14.5227272727273
14.5238095238095,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,14.5238095238095
14.5294117647059,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,14.5294117647059
14.5416666666667,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,14.5416666666667
14.6666666666667,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,14.6666666666667
14.8356164383562,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,14.8356164383562
14.9310344827586,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,14.9310344827586
14.9333333333333,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,14.9333333333333
15,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,15
15.0161290322581,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,15.0161290322581
15.0322580645161,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,15.0322580645161
15.046875,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,15.046875
15.0833333333333,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,15.0833333333333
15.1,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,15.1
15.1228070175439,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,15.1228070175439
15.125,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,15.125
15.25,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,15.25
15.3333333333333,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,15.3333333333333
15.3333333333333,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,15.3333333333333
15.375,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,15.375
15.375,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,15.375
15.4333333333333,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,15.4333333333333
15.4423076923077,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,15.4423076923077
15.5,"Yes",36,62048,"Urban","Nonprofit","2021","Los Angeles",62048,15.5
15.5172413793103,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,15.5172413793103
15.5217391304348,"Yes",46,72057,"Urban","Nonprofit","2023","Los Angeles",72057,15.5217391304348
15.551724137931,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,15.551724137931
15.6521739130435,"Yes",46,72057,"Urban","Nonprofit","2023","Los Angeles",72057,15.6521739130435
15.6923076923077,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,15.6923076923077
15.7142857142857,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,15.7142857142857
15.75,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,15.75
15.8571428571429,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,15.8571428571429
15.875,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,15.875
15.9375,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,15.9375
15.953125,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,15.953125
16,"Yes",7,6908,"Urban","Investor Owned","2022","Los Angeles",6908,16
16,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,16
16,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,16
16.0769230769231,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,16.0769230769231
16.0833333333333,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,16.0833333333333
16.1,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,16.1
16.1428571428571,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,16.1428571428571
16.2,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,16.2
16.2602739726027,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,16.2602739726027
16.2666666666667,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,16.2666666666667
16.3448275862069,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,16.3448275862069
16.3461538461538,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,16.3461538461538
16.4166666666667,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,16.4166666666667
16.4230769230769,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,16.4230769230769
16.5,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,16.5
16.5,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,16.5
16.525641025641,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,16.525641025641
16.5479452054795,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,16.5479452054795
16.5744680851064,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,16.5744680851064
16.5833333333333,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,16.5833333333333
16.6842105263158,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,16.6842105263158
16.7241379310345,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,16.7241379310345
16.75,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,16.75
16.8780487804878,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,16.8780487804878
16.9166666666667,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,16.9166666666667
16.9230769230769,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,16.9230769230769
17,"Yes",4,3646,"Urban","Investor Owned","2023","Los Angeles",3646,17
17,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,17
17.0108695652174,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,17.0108695652174
17.078125,"Yes",64,45465,"Urban","Government","2023","Orange",45465,17.078125
17.3333333333333,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,17.3333333333333
17.375,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,17.375
17.6,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,17.6
17.6630434782609,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,17.6630434782609
17.75,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,17.75
17.8333333333333,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,17.8333333333333
17.8947368421053,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,17.8947368421053
17.9444444444444,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,17.9444444444444
17.9452054794521,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,17.9452054794521
18,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,18
18.0625,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,18.0625
18.0760869565217,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,18.0760869565217
18.125,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,18.125
18.1379310344828,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,18.1379310344828
18.1724137931034,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,18.1724137931034
18.25,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,18.25
18.3333333333333,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,18.3333333333333
18.3684210526316,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,18.3684210526316
18.551724137931,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,18.551724137931
18.6575342465753,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,18.6575342465753
18.7142857142857,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,18.7142857142857
19.1379310344828,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,19.1379310344828
19.5,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,19.5
19.55,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,19.55
19.8,"Yes",10,27216,"Urban","Investor Owned","2021","Los Angeles",27216,19.8
19.8333333333333,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,19.8333333333333
20,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,20
20.0833333333333,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,20.0833333333333
20.1643835616438,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,20.1643835616438
20.1875,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,20.1875
20.25,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,20.25
20.25,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,20.25
20.3,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,20.3
20.3125,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,20.3125
20.3157894736842,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,20.3157894736842
20.34375,"Yes",64,45465,"Urban","Government","2023","Orange",45465,20.34375
20.3448275862069,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,20.3448275862069
20.4285714285714,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,20.4285714285714
20.5,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,20.5
20.6538461538462,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,20.6538461538462
20.6712328767123,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,20.6712328767123
20.6829268292683,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,20.6829268292683
20.7142857142857,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,20.7142857142857
21.041095890411,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,21.041095890411
21.0833333333333,"Yes",24,25304,"Urban","Investor Owned","2023","Orange",25304,21.0833333333333
21.1052631578947,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,21.1052631578947
21.1153846153846,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,21.1153846153846
21.1875,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,21.1875
21.1904761904762,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,21.1904761904762
21.2307692307692,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,21.2307692307692
21.25,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,21.25
21.25,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,21.25
21.3103448275862,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,21.3103448275862
21.3863636363636,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,21.3863636363636
21.4878048780488,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,21.4878048780488
21.53125,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,21.53125
21.6,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,21.6
21.6129032258065,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,21.6129032258065
21.625,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,21.625
21.6739130434783,"Yes",46,68844,"Urban","Nonprofit","2022","Los Angeles",68844,21.6739130434783
21.6818181818182,"Yes",44,37922,"Urban","Government","2021","Orange",37922,21.6818181818182
21.6847826086957,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,21.6847826086957
21.7934782608696,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,21.7934782608696
21.8409090909091,"Yes",44,37922,"Urban","Government","2021","Orange",37922,21.8409090909091
21.9148936170213,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,21.9148936170213
22.0285714285714,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,22.0285714285714
22.25,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,22.25
22.4827586206897,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,22.4827586206897
22.6111111111111,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,22.6111111111111
22.75,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,22.75
22.8421052631579,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,22.8421052631579
22.8510638297872,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,22.8510638297872
22.859375,"Yes",64,45465,"Urban","Government","2023","Orange",45465,22.859375
23.0684931506849,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,23.0684931506849
23.1153846153846,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,23.1153846153846
23.2058823529412,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,23.2058823529412
23.3333333333333,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,23.3333333333333
23.3333333333333,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,23.3333333333333
23.3793103448276,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,23.3793103448276
23.4,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,23.4
23.4520547945205,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,23.4520547945205
23.4571428571429,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,23.4571428571429
23.4634146341463,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,23.4634146341463
23.6666666666667,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,23.6666666666667
23.7,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,23.7
23.7954545454545,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,23.7954545454545
23.8333333333333,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,23.8333333333333
23.8571428571429,"Yes",7,6736,"Urban","Investor Owned","2023","Los Angeles",6736,23.8571428571429
24,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,24
24.0833333333333,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,24.0833333333333
24.1,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,24.1
24.4166666666667,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,24.4166666666667
24.4516129032258,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,24.4516129032258
24.4827586206897,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,24.4827586206897
24.484375,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,24.484375
24.5384615384615,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,24.5384615384615
24.5609756097561,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,24.5609756097561
24.5909090909091,"Yes",44,37922,"Urban","Government","2021","Orange",37922,24.5909090909091
24.6428571428571,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,24.6428571428571
24.7045454545455,"Yes",44,42673,"Urban","Government","2022","Orange",42673,24.7045454545455
24.75,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,24.75
25.125,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,25.125
25.3698630136986,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,25.3698630136986
25.4090909090909,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,25.4090909090909
25.6923076923077,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,25.6923076923077
25.695652173913,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,25.695652173913
25.7,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,25.7
25.734375,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,25.734375
25.8245614035088,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,25.8245614035088
25.9574468085106,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,25.9574468085106
26,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,26
26.1666666666667,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,26.1666666666667
26.2857142857143,"Yes",7,6908,"Urban","Investor Owned","2022","Los Angeles",6908,26.2857142857143
26.3,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,26.3
26.3181818181818,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,26.3181818181818
26.5,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,26.5
26.5625,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,26.5625
26.5714285714286,"Yes",7,6908,"Urban","Investor Owned","2022","Los Angeles",6908,26.5714285714286
26.6078431372549,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,26.6078431372549
26.6140350877193,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,26.6140350877193
26.6666666666667,"Yes",9,7628,"Urban","Government","2021","Sonoma",7628,26.6666666666667
26.8125,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,26.8125
26.9166666666667,"Yes",12,16133,"Urban","Investor Owned","2023","Riverside",16133,26.9166666666667
26.9583333333333,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,26.9583333333333
27.0454545454545,"Yes",44,42673,"Urban","Government","2022","Orange",42673,27.0454545454545
27.1095890410959,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,27.1095890410959
27.1805555555556,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,27.1805555555556
27.2307692307692,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,27.2307692307692
27.3142857142857,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,27.3142857142857
27.3333333333333,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,27.3333333333333
27.3846153846154,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,27.3846153846154
27.4137931034483,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,27.4137931034483
27.609375,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,27.609375
27.6875,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,27.6875
27.7282608695652,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,27.7282608695652
27.75,"Yes",4,3857,"Urban","Investor Owned","2022","Los Angeles",3857,27.75
27.8636363636364,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,27.8636363636364
27.9310344827586,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,27.9310344827586
27.9310344827586,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,27.9310344827586
28,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,28
28.1428571428571,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,28.1428571428571
28.2068965517241,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,28.2068965517241
28.5,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,28.5
